id,selected,part_of_speech,tags,english,chinese,norwegian_base,verb_present_tense,verb_past_tense,verb_imperative,noun_plural,noun_singular_definite,noun_plural_definite,adjective_neuter_form,adjective_plural_form,adjective_comparative,adjective_superlative_indefinite,adjective_superlative_definite,adverb_comparative,adverb_superlative
wb_d52a9733b06a3cad674fa08131a283c82ef7f5da2cc28ef38d69420e57303113,true,adverb,,still,仍然,fortsatt,,,,,,,,,,,,fortsattere,fortsattest
wb_21e5390fb027326d012d14597c92fd101f0247640a00bfc2b081b2e38c7d9404,true,adverb,,already,已经,allerede,,,,,,,,,,,,alleredere,alleredest
wb_bfda3c12e10b7fe39af8d415ef7db9b9a6d3588f859603ba56ec0fb7e059007d,true,adverb,,with,与,med,,,,,,,,,,,,medere,medest
wb_25ecffaa3854d8179e37cf85ad9765c469ba23e7c8a2741f090605a75dade588,true,adverb,,rather,相反,heller,,,,,,,,,,,,hellerere,hellerest
wb_3882d0e6522bfb9696dfcac8b782015786e0add1f60ebadb5a190f1a778d5fd4,true,adverb,,almost,几乎,nesten,,,,,,,,,,,,nestenere,nestenest
wb_d0dcac918e49c66999396561c5f0884d6c0dbc4fc086618c2f8d58cf40f82c5c,true,adverb,,nevertheless,尽管如此,likevel,,,,,,,,,,,,likevelere,likevelest
wb_9d14860b1023fa58f2c7baba78cca34de8cd9b4d7f5df77471ce38587ebd52e9,true,adverb,,down,向下,ned,,,,,,,,,,,,nedere,nedest
wb_02390087cf4c6ea1aa42dcca681b5997bfe16e224fa98a06fc0a9c2050390468,true,adverb,,off,关闭,av,,,,,,,,,,,,avere,avest
wb_28ad3217a088a72f562d5d9604de468eb0a77221510f3fe424a5b11a5aaab154,true,adverb,,thus,因此,dermed,,,,,,,,,,,,dermedere,dermedest
wb_ba944b3b20bde64ee661682cec1a0fb0e5915a66518bccf901dca959233baf55,true,adverb,,ago,前,siden,,,,,,,,,,,,sidenere,sidenest
wb_3d0b3cf2a5039f55f1e80ebeae27a6cd61e6e3fdbfb671b19e6ce3707e3c5b9a,true,adverb,,why,为什么,hvorfor,,,,,,,,,,,,hvorforere,hvorforest
wb_945bc3c98d43912908aa4b40230fb8b4d1dd7177b9e90db1784f1704b5fab7e8,true,adverb,,well,嗯,vel,,,,,,,,,,,,velere,velest
wb_bdcb2872d204d48c9135395559f510278ee01418de5f06a04d2dd4cc6b9e4b0e,true,adverb,,always,总是,alltid,,,,,,,,,,,,alltidere,alltidest
wb_aa39efff62a957d768eb1c52d51b05b75ca6cdd1f84f02e0f15d12332c5e9610,true,adverb,,welcome,欢迎,gjerne,,,,,,,,,,,,gjernere,gjernest
wb_4f4341ec96e8f22f6118e0e6b89e2bd7e7085ac9addce9974b1d4abf4009e919,true,adverb,,however,然而,imidlertid,,,,,,,,,,,,imidlertidere,imidlertidest
wb_136b211b06fa09e8c29df1d017f037419b102db171d125f45476659bc91f9083,true,adverb,,yet,还,enda,,,,,,,,,,,,endaere,endaest
wb_005e611526bf7d3e788b9674f2f1b75493ecd60de0e38e43e3584ccc5dd5750f,true,adverb,,quite,相当,ganske,,,,,,,,,,,,ganskere,ganskest
wb_071cc3f2569370cf1f1ff0df9c711f6d45b56c20343bf5ad52f3e5f7a713aa66,true,adverb,,exactly,正是,akkurat,,,,,,,,,,,,akkuratere,akkuratest
wb_5fd8c10b02c726a505b2c732e9e15aa904b610905f04a3eb25cf1c276564109e,true,adverb,,forth,向前,fram,,,,,,,,,,,,framere,framest
wb_d016f4f4748b3465dc246eadbe6033b2290c97eb6dbc87932ed6ec101eea200b,true,adverb,,that is,那就是,altså,,,,,,,,,,,,altsåere,altsåest
wb_f02950856fb92dfb9739cfe834e27ff7e958e08687db483f589c097d73a70144,true,adverb,,back,回来,tilbake,,,,,,,,,,,,tilbakere,tilbakest
wb_9708c7499b6a27064b7e5cace7575783b702bdf735e46d11f54436a38d19dba7,true,adverb,,forth,向前,frem,,,,,,,,,,,,fremere,fremest
wb_33aa40857232bb79a94e7d804cf7fe247759cae2b9dc5050063fa02f12885e8f,true,adverb,,before,之前,før,,,,,,,,,,,,førere,førest
wb_af9730fe9d4240cfdc86163955089e0eaeaee8eb3781e2eee6179336269984f1,true,adverb,,ever,曾经,aller,,,,,,,,,,,,allerere,allerest
wb_8bb3dca7cd44c338f167e6458a56824928ac4dae585ad0fd44fc01c586f89d69,true,adverb,,alone,独自一人,alene,,,,,,,,,,,,alenere,alenest
wb_c60fe60ab5b5f425309be36d786f4550dc68605fbb27ae216594b4f8ac7f4300,true,adverb,,about,关于,om,,,,,,,,,,,,omere,omest
wb_edf5ce1ab2066ba193802eef31caf10bd9d91bb606e4f535fc2c14a963f5f235,true,adverb,,i,我,i,,,,,,,,,,,,iere,iest
wb_84602ed6cd67e127c1477a1d186ccc48618876f60836e1255c4a1b8e506c6599,true,adverb,,moreover,而且,dessuten,,,,,,,,,,,,dessutenere,dessutenest
wb_bc7b662cecacd7ab03e3a45301cc3408900a1235bf13d5224490bc6a18fb6af8,true,adverb,,only,仅,kun,,,,,,,,,,,,kunere,kunest
wb_25f6f89275458ce8604c0de7901a31a7a4aafda9a3e24cb11833f538a69a5045,true,adverb,,home,家,hjem,,,,,,,,,,,,hjemere,hjemest
wb_b0dd3eaa456eba8930c08ef351e471365cefccaaf5448b3d2975840b811f3806,true,adverb,,precisely,正是,nettopp,,,,,,,,,,,,nettoppere,nettoppest
wb_4b2938659d06895937d22f2089d2f9a64edad7bc6dced10db8cafadff0a6451c,true,adverb,,like that,像那样,sånn,,,,,,,,,,,,sånnere,sånnest
wb_fd6e31a827a6eab81da7ab059ae0483bc7ff6477a98f7b8ef6dabe5b4869c2ba,true,adverb,,an,一个,an,,,,,,,,,,,,anere,anest
wb_c7d8ded83cf08e11aad5c75916949269cedcbf133097a6e4625837bb58b7031f,true,adverb,,away,离开,bort,,,,,,,,,,,,bortere,bortest
wb_a5bd67f469ba98d0f03a32b55c2166723fd45e6f889024bee0618137d4c3ada0,true,adverb,,namely,即,nemlig,,,,,,,,,,,,nemligere,nemligest
wb_fd081c37e8de42e7fc5d6d9b10df23de4d77da76e9bc8dadcd0590ee58cae67e,true,adverb,,yet,还,ennå,,,,,,,,,,,,ennåere,ennåest
wb_c040f59b56612b3da422cd6e1233329de5c5ecc05a689e638e5a16b0912a15dc,true,adverb,,preferably,最好,helst,,,,,,,,,,,,helstere,helstest
wb_35a71a47b47f6b128c7b14d368f52ca2dce96ee8fc927dc2a204c00ac87a4a78,true,adverb,,middle,中,midt,,,,,,,,,,,,midtere,midtest
wb_6d79e9bb76a9a8d6524f1c15da1f1d4fcccc71b485e878aa42c09b49dc545651,true,adverb,,at home,在家,hjemme,,,,,,,,,,,,hjemmere,hjemmest
wb_63a670e82042d11d8636124902902b77e17cc52ceebd3d4786f83449ba1dbb76,true,adverb,,a lot,很多,meget,,,,,,,,,,,,megetere,megetest
wb_45028c1f1d58e6027be4e29b35625c193f512ca99b59a43cb956b628d7aaa377,true,adverb,,otherwise,否则,ellers,,,,,,,,,,,,ellersere,ellersest
wb_350514172dd6d7d341bac710b5accabe8e3a772309f77a6c296ce657026b0c81,true,adverb,,from,来自,fra,,,,,,,,,,,,fraere,fraest
wb_5631bf9531b4537f0afc3d0ba7db1c51ad2a7bff5e30e63d70fa10aa99c062d6,true,adverb,,around,周围,rundt,,,,,,,,,,,,rundtere,rundtest
wb_e213165405944d739b766adf894fc48b2c91761e8fbf942aa277fd5cbf17094d,true,adverb,,too much,太多了,altfor,,,,,,,,,,,,altforere,altforest
wb_4368d98e4915b2d0112da8ef00b9709d07cf8452c3b81dc9519b54467f7f010b,true,adverb,,after,之后,etter,,,,,,,,,,,,etterere,etterest
wb_6a1efafa2f7dcfc57cdf1fce7b7aa801c16fcb0db40edd2b3ae6600a6cc2344a,true,adverb,,afterwards,之后,etterpå,,,,,,,,,,,,etterpåere,etterpåest
wb_7c0ec0bf01cb8a682df8559867afa6df3b6d4fa9d633e55cd4bf4d30ef12ceb3,true,adverb,,still,仍然,fremdeles,,,,,,,,,,,,fremdelesere,fremdelesest
wb_57ad203e4d57b4e91d0238e17c33095c24f4d9d97a0f8e458c1c639aeee45763,true,adverb,,anyway,无论如何,uansett,,,,,,,,,,,,uansettere,uansettest
wb_01d7fc54b0175a63f59a76575c82aad08f1cf6d47789e9ab7508e3110e406115,true,adverb,,on the other hand,另一方面,derimot,,,,,,,,,,,,derimotere,derimotest
wb_a016f761f7311cb1f2381406c7f6cd3e7ac6f096a8d941e1e454cfad9ba3432d,true,adverb,,unfortunately,不幸的是,dessverre,,,,,,,,,,,,dessverrere,dessverrest
wb_49ebce283b9bb7625df93a54d8740a691b1dfe2b92441300bf449814f132372e,true,adverb,,against,反对,imot,,,,,,,,,,,,imotere,imotest
wb_778ff2bc50415981cadbee19ec5b88dd2aeb4b27f16d51a6100e1f9aed773e5b,true,adverb,,approximately,大约,omtrent,,,,,,,,,,,,omtrentere,omtrentest
wb_30b2067168d88c6fa37f0d5ea41e115374b54df56496c0ea2a2667236b508e39,true,adverb,,when,当,når,,,,,,,,,,,,nårere,nårest
wb_2b2cd3e0753f1525838a282e8359821d9793ffa7aa6a3f33c03a94ed24000640,true,adverb,,hardly,几乎不,neppe,,,,,,,,,,,,neppere,neppest
wb_b8a6e955449b6e3418a4ef3ed5a039c4bc838e8d7e5a3ce6cea22568f71ef34e,true,adverb,,recently,最近,nylig,,,,,,,,,,,,nyligere,nyligest
wb_5f020098816587975a50d61c1a47e101f3dd4a48f5f3067e9eb53aa544cb3384,true,adverb,,thereafter,此后,deretter,,,,,,,,,,,,deretterere,deretterest
wb_3a7bf4b092b2d97c5f3580ea431214e99bc81af6ed9b12d81c2952f7dd9af69f,true,adverb,,indeed,确实,riktignok,,,,,,,,,,,,riktignokere,riktignokest
wb_2c55467a6e47704382586cb353f012d740329424d0fcae562914d627413812ba,true,adverb,,over,结束,over,,,,,,,,,,,,overere,overest
wb_936cabc764c2dddd4e56cde911fa3aab1907be6c53c17f6da76c6c8cf75e2d7a,true,adverb,,fortunately,幸运的是,heldigvis,,,,,,,,,,,,heldigvisere,heldigvisest
wb_64609516e66db98dad1998520b00e57872426264575acfcc506ef3129972b47a,true,adverb,,gradually,渐渐地,gradvis,,,,,,,,,,,,gradvisere,gradvisest
wb_e3352fab4f118d3e6c8c38e6016a40c18bcd25e3dbf63522e34a4ce56ec3e8e7,true,adverb,,here,这里,hit,,,,,,,,,,,,hitere,hitest
wb_28f2b06517577ef92510f0b25d0e7205ff8700878110ff546fac9d8327c07a82,true,adverb,,away,离开,unna,,,,,,,,,,,,unnaere,unnaest
wb_d6a293a6a90225a39bc849544b54051d01d4413c59fdf236f9890cd6b86a4efd,true,adverb,,on the contrary,相反,tvert,,,,,,,,,,,,tvertere,tvertest
wb_748bcc2de40dc232d568f72ea5ba7c67a69ccd2c4782dd74b115b57bd1e40341,true,adverb,,sometime,某个时候,engang,,,,,,,,,,,,engangere,engangest
wb_31caa7f4c83f1e2a7e37c46c1addb40948cc67aefcb4be45d15905ba2e828c91,true,adverb,,naturally,自然地,naturligvis,,,,,,,,,,,,naturligvisere,naturligvisest
wb_e81af522cabc9b0a028c33be3d2879c8e0709377fcd403c5d0ee73dea30fd416,true,adverb,,in part,部分地,delvis,,,,,,,,,,,,delvisere,delvisest
wb_ffc505928fa40b457fc7123203d147afc284a2b0a8ff65c9c26576845922da41,true,adverb,,the more,越多,desto,,,,,,,,,,,,destoere,destoest
wb_9ccdc860b0fffa54999fd74e509dc8dbc928898fe35f913fb3a1ee310626cc90,true,adverb,,possibly,可能,muligens,,,,,,,,,,,,muligensere,muligensest
wb_0d675f6785b9a5894611bc5a72ad4fe34b968ac4c039579bc890d2350bb1fbd4,true,adverb,,so far,到目前为止,hittil,,,,,,,,,,,,hittilere,hittilest
wb_7049dc89135324922d66812561555bcf832d891e1136848996f8cbbf43ace2b3,true,adverb,,necessarily,必然,nødvendigvis,,,,,,,,,,,,nødvendigvisere,nødvendigvisest
wb_c9608e2f15da43d116674be2cf031f7dbd410b6b079b2940113599211ae4141d,true,adverb,,second,第二,nest,,,,,,,,,,,,nestere,nestest
wb_ac97eee10024fe0e7733e7669b9a23423ed0e26bde15d40be438e85e83f82b97,true,adverb,,like,喜欢,liksom,,,,,,,,,,,,liksomere,liksomest
wb_603a154fb31e672badfa818d20da19e84b22382849b9d244391e63481606a819,true,adverb,,ever,曾经,noensinne,,,,,,,,,,,,noensinnere,noensinnest
wb_08a191333c8af353e4ece65f997dada2eeab3fba504bf3926336e983513fee4b,true,adverb,,in front,在前面,foran,,,,,,,,,,,,foranere,foranest
wb_4b18c75303218a7861ece56d211cd83ff1df588380435d68027f44fb1c42b90f,true,adverb,,there,那里,dit,,,,,,,,,,,,ditere,ditest
wb_c8d676e9dd81d98bba25145c1d3974901df01b1ad106bf77dfe85bac3af3ca15,true,adverb,,so much,这么多,såpass,,,,,,,,,,,,såpassere,såpassest
wb_2682a0cf0b2c4216ad008b98aaae7e424427b03042aa284b55c6bc026601c39b,true,adjective,duolingo,gigantic|huge|enormous|extremely big,巨大的|庞大的|非常大的,kjempestor,,,,,,,kjempestort,kjempestore,kjempestørre,kjempestørst,kjempestørste,,
wb_3c592507c11c0317cfb8e79d2362e0ada92f36761544e8e15ce80104658025a7,true,adjective,duolingo,tidy|neat|orderly,整洁的|干净的|有条理的,ryddig,,,,,,,ryddig,ryddige,ryddigere,ryddigst,ryddigste,,
wb_9ed9d7cd2bb4dc36dcc966082ea4fce1bfeae05c95de95bdce51745aee2f1ed7,true,adverb,duolingo,definitely|conclusively,明确地|肯定地,definitivt,,,,,,,,,,,,mer definitivt,mest definitivt
wb_6855818551bc287e4f756d4ac0571ad6c1cd15ba02ed1be712dece32b3c6e60d,true,adjective,duolingo,terrible|horrible|dreadful|awful,可怕的|恐怖的|糟糕的|极度的,forferdelig,,,,,,,forferdelig,forferdelige,forferdeligere,forferdeligst,forferdeligste,,
wb_362d173f0c09def06223ac1c69d979b3761286d1e79f49281ad4725df4439f2e,true,verb,duolingo,taste,品尝|尝味|有...味道,smake,smaker,smakte,smak,,,,,,,,,,
wb_167b0ddab638abdaaf32b929949de71b9826e533ffc85fa7731273c3eca11082,true,noun,duolingo,surprise|astonishment,惊喜|意外,overraskelse,,,,overraskelser,overraskelsen,overraskelsene,,,,,,,
wb_dcb2e0c3d902789bb978527f395ce0eb5d0f74f9cd469a9f1252a9ba501773c7,true,noun,duolingo,tram|streetcar,有轨电车|电车,trikk,,,,trikker,trikken,trikkene,,,,,,,
